DATETIME,OPEN,HIGH,LOW,CLOSED,AV_SPREAD,VOLUME
2008-12-01 00:00:00,1.26670,1.26745,1.26670,1.26715,0.00025,332
2008-12-01 00:01:00,1.26725,1.26745,1.26715,1.26740,0.00020,191
2008-12-01 00:02:00,1.26740,1.26755,1.26595,1.26620,0.00025,597
2008-12-01 00:03:00,1.26610,1.26650,1.26550,1.26560,0.00020,351
2008-12-01 00:04:00,1.26555,1.26585,1.26550,1.26570,0.00025,465
2008-12-01 00:05:00,1.26570,1.26595,1.26555,1.26585,0.00025,289
2008-12-01 00:06:00,1.26580,1.26600,1.26580,1.26600,0.00010,59
2008-12-01 00:07:00,1.26600,1.26620,1.26595,1.26610,0.00020,122
2008-12-01 00:08:00,1.26610,1.26615,1.26590,1.26610,0.00025,167
2008-12-01 00:09:00,1.26610,1.26610,1.26605,1.26610,0.00025,64
2008-12-01 00:10:00,1.26610,1.26610,1.26605,1.26610,0.00025,44
2008-12-01 00:11:00,1.26610,1.26650,1.26605,1.26625,0.00025,339
2008-12-01 00:12:00,1.26635,1.26645,1.26635,1.26635,0.00015,136
2008-12-01 00:13:00,1.26635,1.26680,1.26635,1.26675,0.00015,291
2008-12-01 00:14:00,1.26675,1.26700,1.26675,1.26700,0.00020,134
2008-12-01 00:15:00,1.26700,1.26700,1.26660,1.26660,0.00020,134
2008-12-01 00:16:00,1.26660,1.26665,1.26655,1.26665,0.00010,47
2008-12-01 00:17:00,1.26665,1.26700,1.26650,1.26695,0.00005,135
2008-12-01 00:18:00,1.26700,1.26725,1.26695,1.26700,0.00010,217
2008-12-01 00:19:00,1.26700,1.26700,1.26660,1.26685,0.00010,242
2008-12-01 00:20:00,1.26680,1.26680,1.26660,1.26660,0.00035,189
2008-12-01 00:21:00,1.26660,1.26660,1.26595,1.26605,0.00020,261
2008-12-01 00:22:00,1.26600,1.26605,1.26590,1.26605,0.00020,190
2008-12-01 00:23:00,1.26615,1.26615,1.26590,1.26600,0.00010,155
2008-12-01 00:24:00,1.26605,1.26615,1.26605,1.26615,0.00030,54
2008-12-01 00:25:00,1.26615,1.26640,1.26615,1.26640,0.00025,176
2008-12-01 00:26:00,1.26645,1.26665,1.26645,1.26660,0.00020,101
2008-12-01 00:27:00,1.26665,1.26730,1.26665,1.26710,0.00020,111
2008-12-01 00:28:00,1.26710,1.26710,1.26680,1.26680,0.00020,38
2008-12-01 00:29:00,1.26680,1.26680,1.26625,1.26625,0.00025,126
2008-12-01 00:30:00,1.26625,1.26625,1.26590,1.26595,0.00020,213
2008-12-01 00:31:00,1.26595,1.26595,1.26565,1.26570,0.00025,54
2008-12-01 00:32:00,1.26575,1.26590,1.26535,1.26545,0.00015,191
2008-12-01 00:33:00,1.26545,1.26560,1.26530,1.26545,0.00015,253
2008-12-01 00:34:00,1.26540,1.26545,1.26540,1.26545,0.00015,48
2008-12-01 00:35:00,1.26550,1.26570,1.26550,1.26555,0.00020,108
2008-12-01 00:36:00,1.26555,1.26595,1.26545,1.26595,0.00010,221
2008-12-01 00:37:00,1.26595,1.26610,1.26575,1.26590,0.00025,166
2008-12-01 00:38:00,1.26590,1.26605,1.26575,1.26585,0.00025,226
2008-12-01 00:39:00,1.26585,1.26625,1.26580,1.26625,0.00030,89
2008-12-01 00:40:00,1.26630,1.26680,1.26610,1.26680,0.00020,187
2008-12-01 00:41:00,1.26680,1.26705,1.26655,1.26705,0.00020,283
2008-12-01 00:42:00,1.26705,1.26705,1.26660,1.26680,0.00020,268
2008-12-01 00:43:00,1.26675,1.26695,1.26650,1.26665,0.00020,283
2008-12-01 00:44:00,1.26665,1.26665,1.26655,1.26655,0.00020,70
2008-12-01 00:45:00,1.26655,1.26665,1.26645,1.26645,0.00020,54
2008-12-01 00:46:00,1.26645,1.26645,1.26645,1.26645,0.00020,6
2008-12-01 00:47:00,1.26645,1.26655,1.26645,1.26645,0.00010,72
2008-12-01 00:48:00,1.26645,1.26655,1.26645,1.26650,0.00015,99
2008-12-01 00:49:00,1.26645,1.26645,1.26645,1.26645,0.00020,21
2008-12-01 00:50:00,1.26645,1.26655,1.26645,1.26645,0.00020,35
2008-12-01 00:51:00,1.26645,1.26645,1.26625,1.26625,0.00035,79
2008-12-01 00:52:00,1.26625,1.26685,1.26625,1.26685,0.00010,126
2008-12-01 00:53:00,1.26685,1.26685,1.26655,1.26655,0.00010,82
2008-12-01 00:54:00,1.26650,1.26650,1.26540,1.26555,0.00020,607
2008-12-01 00:55:00,1.26555,1.26615,1.26555,1.26615,0.00010,359
2008-12-01 00:56:00,1.26615,1.26620,1.26585,1.26585,0.00030,110
2008-12-01 00:57:00,1.26590,1.26615,1.26585,1.26615,0.00010,110
2008-12-01 00:58:00,1.26615,1.26650,1.26615,1.26635,0.00010,197
2008-12-01 00:59:00,1.26640,1.26640,1.26630,1.26630,0.00010,41
2008-12-01 01:00:00,1.26625,1.26625,1.26605,1.26605,0.00010,62
2008-12-01 01:01:00,1.26605,1.26605,1.26570,1.26595,0.00020,240
2008-12-01 01:02:00,1.26595,1.26595,1.26560,1.26560,0.00010,152
