DATETIME,OPEN,HIGH,LOW,CLOSED,AV_SPREAD,VOLUME
2009-02-01 22:00:00,1.27672,1.27709,1.27663,1.27704,0.00006,290
2009-02-01 22:01:00,1.27690,1.27706,1.27681,1.27681,0.00020,91
2009-02-01 22:02:00,1.27654,1.27654,1.27654,1.27654,0.00080,10
2009-02-01 22:03:00,1.27686,1.27686,1.27662,1.27676,0.00010,142
2009-02-01 22:04:00,1.27679,1.27697,1.27679,1.27695,0.00010,80
2009-02-01 22:05:00,1.27668,1.27695,1.27668,1.27695,0.00050,75
2009-02-01 22:06:00,1.27695,1.27715,1.27695,1.27715,0.00065,43
2009-02-01 22:07:00,1.27710,1.27730,1.27710,1.27715,0.00065,19
2009-02-01 22:08:00,1.27720,1.27720,1.27715,1.27720,0.00065,6
2009-02-01 22:09:00,1.27730,1.27760,1.27715,1.27720,0.00060,31
2009-02-01 22:10:00,1.27715,1.27715,1.27715,1.27715,0.00065,4
2009-02-01 22:11:00,1.27710,1.27710,1.27710,1.27710,0.00075,2
2009-02-01 22:12:00,1.27710,1.27715,1.27700,1.27710,0.00055,18
2009-02-01 22:13:00,1.27710,1.27715,1.27687,1.27712,0.00055,29
2009-02-01 22:14:00,1.27712,1.27712,1.27712,1.27712,0.00060,5
2009-02-01 22:15:00,1.27723,1.27731,1.27720,1.27723,0.00010,55
2009-02-01 22:16:00,1.27703,1.27716,1.27703,1.27716,0.00040,13
2009-02-01 22:17:00,1.27729,1.27750,1.27725,1.27750,0.00030,10
2009-02-01 22:18:00,1.27745,1.27750,1.27740,1.27750,0.00030,54
2009-02-01 22:19:00,1.27750,1.27750,1.27750,1.27750,0.00035,2
2009-02-01 22:20:00,1.27745,1.27745,1.27728,1.27731,0.00034,74
2009-02-01 22:21:00,1.27733,1.27733,1.27733,1.27733,0.00035,1
2009-02-01 22:22:00,1.27750,1.27760,1.27750,1.27760,0.00030,31
2009-02-01 22:23:00,1.27760,1.27805,1.27760,1.27805,0.00060,52
2009-02-01 22:24:00,1.27810,1.27810,1.27800,1.27805,0.00040,59
2009-02-01 22:25:00,1.27810,1.27825,1.27792,1.27810,0.00060,12
2009-02-01 22:26:00,1.27810,1.27810,1.27810,1.27810,0.00060,22
2009-02-01 22:27:00,1.27815,1.27815,1.27805,1.27805,0.00050,24
2009-02-01 22:28:00,1.27810,1.27820,1.27743,1.27760,0.00050,164
2009-02-01 22:29:00,1.27770,1.27775,1.27770,1.27770,0.00040,21
2009-02-01 22:30:00,1.27785,1.27805,1.27737,1.27759,0.00045,121
2009-02-01 22:31:00,1.27764,1.27780,1.27755,1.27780,0.00020,94
2009-02-01 22:32:00,1.27780,1.27790,1.27748,1.27750,0.00045,150
2009-02-01 22:33:00,1.27775,1.27785,1.27747,1.27760,0.00030,98
2009-02-01 22:34:00,1.27760,1.27770,1.27760,1.27760,0.00030,54
2009-02-01 22:35:00,1.27765,1.27800,1.27760,1.27770,0.00035,118
2009-02-01 22:36:00,1.27775,1.27780,1.27760,1.27780,0.00040,95
2009-02-01 22:37:00,1.27780,1.27805,1.27780,1.27785,0.00040,51
2009-02-01 22:38:00,1.27780,1.27780,1.27755,1.27755,0.00040,57
2009-02-01 22:39:00,1.27760,1.27760,1.27733,1.27740,0.00030,165
2009-02-01 22:40:00,1.27740,1.27740,1.27705,1.27720,0.00020,208
2009-02-01 22:41:00,1.27720,1.27720,1.27710,1.27710,0.00020,94
2009-02-01 22:42:00,1.27710,1.27710,1.27660,1.27670,0.00025,236
2009-02-01 22:43:00,1.27670,1.27670,1.27660,1.27670,0.00015,105
2009-02-01 22:44:00,1.27670,1.27690,1.27670,1.27670,0.00020,169
2009-02-01 22:45:00,1.27675,1.27680,1.27655,1.27655,0.00025,14
2009-02-01 22:46:00,1.27645,1.27650,1.27550,1.27580,0.00005,212
2009-02-01 22:47:00,1.27580,1.27580,1.27525,1.27530,0.00025,177
2009-02-01 22:48:00,1.27545,1.27550,1.27525,1.27535,0.00035,171
2009-02-01 22:49:00,1.27540,1.27565,1.27540,1.27560,0.00010,146
2009-02-01 22:50:00,1.27560,1.27560,1.27540,1.27545,0.00020,132
2009-02-01 22:51:00,1.27540,1.27540,1.27505,1.27505,0.00035,168
2009-02-01 22:52:00,1.27520,1.27530,1.27520,1.27530,0.00020,156
2009-02-01 22:53:00,1.27530,1.27530,1.27500,1.27500,0.00025,64
2009-02-01 22:54:00,1.27500,1.27510,1.27462,1.27500,0.00040,235
2009-02-01 22:55:00,1.27500,1.27550,1.27485,1.27500,0.00040,370
2009-02-01 22:56:00,1.27500,1.27565,1.27500,1.27500,0.00040,302
2009-02-01 22:57:00,1.27500,1.27500,1.27500,1.27500,0.00040,42
2009-02-01 22:58:00,1.27500,1.27500,1.27475,1.27490,0.00020,51
2009-02-01 22:59:00,1.27490,1.27520,1.27480,1.27510,0.00025,141
2009-02-01 23:00:00,1.27510,1.27535,1.27500,1.27520,0.00020,203
2009-02-01 23:01:00,1.27520,1.27530,1.27520,1.27530,0.00020,80
2009-02-01 23:02:00,1.27530,1.27550,1.27530,1.27550,0.00030,203
2009-02-01 23:03:00,1.27550,1.27555,1.27530,1.27540,0.00010,71
2009-02-01 23:04:00,1.27540,1.27540,1.27510,1.27520,0.00035,57
2009-02-01 23:05:00,1.27525,1.27550,1.27525,1.27550,0.00010,44
2009-02-01 23:06:00,1.27545,1.27555,1.27540,1.27540,0.00035,197
2009-02-01 23:07:00,1.27555,1.27580,1.27540,1.27550,0.00030,260
2009-02-01 23:08:00,1.27550,1.27610,1.27540,1.27610,0.00025,307
2009-02-01 23:09:00,1.27610,1.27615,1.27590,1.27610,0.00020,270
2009-02-01 23:10:00,1.27615,1.27650,1.27610,1.27615,0.00045,432
2009-02-01 23:11:00,1.27635,1.27665,1.27635,1.27655,0.00020,330
2009-02-01 23:12:00,1.27655,1.27665,1.27645,1.27645,0.00015,172
2009-02-01 23:13:00,1.27645,1.27665,1.27615,1.27665,0.00010,196
2009-02-01 23:14:00,1.27680,1.27690,1.27660,1.27660,0.00030,59
2009-02-01 23:15:00,1.27660,1.27690,1.27655,1.27665,0.00025,172
2009-02-01 23:16:00,1.27665,1.27680,1.27655,1.27665,0.00025,216
2009-02-01 23:17:00,1.27665,1.27670,1.27650,1.27650,0.00030,85
2009-02-01 23:18:00,1.27650,1.27790,1.27650,1.27770,0.00020,756
2009-02-01 23:19:00,1.27790,1.27800,1.27755,1.27795,0.00025,513
2009-02-01 23:20:00,1.27795,1.27795,1.27710,1.27710,0.00030,333
2009-02-01 23:21:00,1.27710,1.27715,1.27665,1.27700,0.00035,308
2009-02-01 23:22:00,1.27705,1.27720,1.27690,1.27700,0.00035,37
2009-02-01 23:23:00,1.27715,1.27765,1.27715,1.27760,0.00035,261
2009-02-01 23:24:00,1.27750,1.27780,1.27750,1.27775,0.00010,105
2009-02-01 23:25:00,1.27775,1.27775,1.27740,1.27750,0.00020,222
2009-02-01 23:26:00,1.27750,1.27780,1.27750,1.27780,0.00020,139
2009-02-01 23:27:00,1.27780,1.27780,1.27745,1.27750,0.00010,151
2009-02-01 23:28:00,1.27745,1.27765,1.27705,1.27725,0.00020,331
2009-02-01 23:29:00,1.27725,1.27765,1.27725,1.27765,0.00020,119
2009-02-01 23:30:00,1.27765,1.27775,1.27755,1.27770,0.00020,158
2009-02-01 23:31:00,1.27770,1.27780,1.27725,1.27780,0.00020,198
2009-02-01 23:32:00,1.27780,1.27795,1.27760,1.27760,0.00020,135
2009-02-01 23:33:00,1.27765,1.27770,1.27740,1.27740,0.00020,34
2009-02-01 23:34:00,1.27735,1.27735,1.27670,1.27675,0.00015,140
2009-02-01 23:35:00,1.27680,1.27680,1.27655,1.27665,0.00030,328
2009-02-01 23:36:00,1.27665,1.27695,1.27650,1.27665,0.00020,501
2009-02-01 23:37:00,1.27665,1.27665,1.27630,1.27635,0.00015,559
2009-02-01 23:38:00,1.27635,1.27650,1.27630,1.27650,0.00015,181
2009-02-01 23:39:00,1.27655,1.27710,1.27655,1.27710,0.00015,250
2009-02-01 23:40:00,1.27725,1.27740,1.27670,1.27670,0.00030,311
2009-02-01 23:41:00,1.27655,1.27665,1.27655,1.27665,0.00010,57
2009-02-01 23:42:00,1.27665,1.27695,1.27665,1.27690,0.00025,220
2009-02-01 23:43:00,1.27695,1.27725,1.27660,1.27665,0.00020,240
2009-02-01 23:44:00,1.27670,1.27705,1.27670,1.27695,0.00015,56
2009-02-01 23:45:00,1.27695,1.27695,1.27665,1.27670,0.00035,265
2009-02-01 23:46:00,1.27670,1.27690,1.27655,1.27670,0.00020,216
2009-02-01 23:47:00,1.27670,1.27700,1.27670,1.27695,0.00015,298
2009-02-01 23:48:00,1.27695,1.27695,1.27645,1.27645,0.00015,125
2009-02-01 23:49:00,1.27655,1.27665,1.27590,1.27635,0.00020,647
2009-02-01 23:50:00,1.27635,1.27650,1.27535,1.27540,0.00010,441
2009-02-01 23:51:00,1.27540,1.27540,1.27465,1.27495,0.00015,706
2009-02-01 23:52:00,1.27490,1.27505,1.27485,1.27495,0.00015,360
2009-02-01 23:53:00,1.27495,1.27500,1.27475,1.27475,0.00015,278
2009-02-01 23:54:00,1.27475,1.27495,1.27475,1.27475,0.00015,300
2009-02-01 23:55:00,1.27475,1.27480,1.27475,1.27480,0.00020,94
2009-02-01 23:56:00,1.27495,1.27495,1.27485,1.27495,0.00015,96
2009-02-01 23:57:00,1.27495,1.27505,1.27480,1.27480,0.00020,402
2009-02-01 23:58:00,1.27480,1.27485,1.27475,1.27485,0.00015,177
2009-02-01 23:59:00,1.27490,1.27505,1.27485,1.27495,0.00030,130
2009-02-02 00:00:00,1.27485,1.27515,1.27480,1.27515,0.00010,288
2009-02-02 00:01:00,1.27515,1.27560,1.27515,1.27545,0.00020,183
2009-02-02 00:02:00,1.27545,1.27545,1.27535,1.27545,0.00015,50
2009-02-02 00:03:00,1.27550,1.27620,1.27550,1.27605,0.00015,226
2009-02-02 00:04:00,1.27610,1.27615,1.27575,1.27575,0.00045,176
2009-02-02 00:05:00,1.27590,1.27640,1.27590,1.27640,0.00015,123
2009-02-02 00:06:00,1.27640,1.27690,1.27632,1.27690,0.00025,64
2009-02-02 00:07:00,1.27690,1.27740,1.27680,1.27725,0.00030,260
2009-02-02 00:08:00,1.27730,1.27735,1.27670,1.27695,0.00035,146
2009-02-02 00:09:00,1.27690,1.27690,1.27650,1.27650,0.00020,285
2009-02-02 00:10:00,1.27655,1.27655,1.27610,1.27645,0.00020,377
2009-02-02 00:11:00,1.27640,1.27650,1.27635,1.27645,0.00015,230
2009-02-02 00:12:00,1.27640,1.27640,1.27620,1.27620,0.00020,212
2009-02-02 00:13:00,1.27625,1.27640,1.27620,1.27625,0.00020,228
2009-02-02 00:14:00,1.27625,1.27630,1.27510,1.27525,0.00040,222
2009-02-02 00:15:00,1.27545,1.27550,1.27520,1.27520,0.00010,156
2009-02-02 00:16:00,1.27520,1.27520,1.27450,1.27470,0.00020,406
2009-02-02 00:17:00,1.27465,1.27480,1.27442,1.27475,0.00020,452
2009-02-02 00:18:00,1.27475,1.27545,1.27475,1.27515,0.00005,182
2009-02-02 00:19:00,1.27520,1.27535,1.27480,1.27510,0.00010,289
2009-02-02 00:20:00,1.27510,1.27590,1.27510,1.27590,0.00010,230
2009-02-02 00:21:00,1.27590,1.27650,1.27585,1.27585,0.00015,277
2009-02-02 00:22:00,1.27585,1.27590,1.27557,1.27560,0.00020,235
2009-02-02 00:23:00,1.27555,1.27555,1.27500,1.27500,0.00010,183
2009-02-02 00:24:00,1.27510,1.27530,1.27485,1.27530,0.00020,331
2009-02-02 00:25:00,1.27530,1.27565,1.27530,1.27560,0.00035,157
2009-02-02 00:26:00,1.27560,1.27620,1.27555,1.27620,0.00020,218
2009-02-02 00:27:00,1.27630,1.27630,1.27585,1.27605,0.00020,244
2009-02-02 00:28:00,1.27605,1.27625,1.27590,1.27620,0.00020,188
2009-02-02 00:29:00,1.27640,1.27655,1.27625,1.27625,0.00020,168
2009-02-02 00:30:00,1.27610,1.27610,1.27580,1.27590,0.00020,196
2009-02-02 00:31:00,1.27590,1.27590,1.27525,1.27580,0.00020,256
2009-02-02 00:32:00,1.27580,1.27580,1.27525,1.27525,0.00020,134
2009-02-02 00:33:00,1.27535,1.27550,1.27467,1.27475,0.00015,313
2009-02-02 00:34:00,1.27480,1.27570,1.27480,1.27510,0.00020,401
2009-02-02 00:35:00,1.27510,1.27550,1.27510,1.27520,0.00020,170
2009-02-02 00:36:00,1.27520,1.27525,1.27520,1.27525,0.00020,28
2009-02-02 00:37:00,1.27535,1.27645,1.27520,1.27645,0.00015,462
2009-02-02 00:38:00,1.27655,1.27655,1.27595,1.27615,0.00020,144
2009-02-02 00:39:00,1.27615,1.27625,1.27610,1.27610,0.00020,167
2009-02-02 00:40:00,1.27610,1.27620,1.27605,1.27620,0.00020,149
2009-02-02 00:41:00,1.27625,1.27645,1.27625,1.27630,0.00020,183
2009-02-02 00:42:00,1.27630,1.27630,1.27595,1.27605,0.00030,246
2009-02-02 00:43:00,1.27608,1.27608,1.27567,1.27600,0.00015,241
2009-02-02 00:44:00,1.27600,1.27600,1.27515,1.27520,0.00015,373
2009-02-02 00:45:00,1.27515,1.27530,1.27505,1.27515,0.00005,276
2009-02-02 00:46:00,1.27515,1.27515,1.27495,1.27510,0.00020,103
2009-02-02 00:47:00,1.27510,1.27540,1.27505,1.27530,0.00020,134
2009-02-02 00:48:00,1.27545,1.27555,1.27480,1.27485,0.00015,188
2009-02-02 00:49:00,1.27480,1.27530,1.27480,1.27520,0.00020,268
2009-02-02 00:50:00,1.27520,1.27555,1.27505,1.27540,0.00020,314
2009-02-02 00:51:00,1.27540,1.27555,1.27530,1.27535,0.00020,159
2009-02-02 00:52:00,1.27535,1.27535,1.27530,1.27535,0.00015,67
2009-02-02 00:53:00,1.27540,1.27598,1.27535,1.27565,0.00015,197
2009-02-02 00:54:00,1.27570,1.27570,1.27450,1.27470,0.00010,480
2009-02-02 00:55:00,1.27470,1.27490,1.27440,1.27450,0.00005,486
2009-02-02 00:56:00,1.27450,1.27465,1.27365,1.27397,0.00040,562
2009-02-02 00:57:00,1.27415,1.27440,1.27385,1.27435,0.00025,583
2009-02-02 00:58:00,1.27435,1.27445,1.27390,1.27400,0.00020,609
2009-02-02 00:59:00,1.27410,1.27455,1.27400,1.27400,0.00020,610
2009-02-02 01:00:00,1.27405,1.27415,1.27395,1.27400,0.00020,169
2009-02-02 01:01:00,1.27405,1.27425,1.27400,1.27400,0.00020,296
2009-02-02 01:02:00,1.27405,1.27410,1.27400,1.27400,0.00010,340
2009-02-02 01:03:00,1.27400,1.27420,1.27390,1.27420,0.00010,317
2009-02-02 01:04:00,1.27410,1.27460,1.27400,1.27445,0.00020,331
2009-02-02 01:05:00,1.27445,1.27480,1.27425,1.27475,0.00005,150
2009-02-02 01:06:00,1.27465,1.27475,1.27440,1.27455,0.00005,125
2009-02-02 01:07:00,1.27450,1.27455,1.27425,1.27425,0.00015,182
2009-02-02 01:08:00,1.27425,1.27425,1.27400,1.27405,0.00020,74
2009-02-02 01:09:00,1.27405,1.27410,1.27400,1.27410,0.00020,250
2009-02-02 01:10:00,1.27410,1.27415,1.27410,1.27410,0.00020,310
2009-02-02 01:11:00,1.27410,1.27450,1.27405,1.27430,0.00020,358
2009-02-02 01:12:00,1.27425,1.27425,1.27375,1.27375,0.00020,278
2009-02-02 01:13:00,1.27375,1.27395,1.27375,1.27395,0.00020,120
2009-02-02 01:14:00,1.27400,1.27430,1.27400,1.27420,0.00020,81
2009-02-02 01:15:00,1.27420,1.27435,1.27410,1.27415,0.00020,160
2009-02-02 01:16:00,1.27415,1.27415,1.27415,1.27415,0.00020,5
2009-02-02 01:17:00,1.27410,1.27410,1.27315,1.27340,0.00010,312
2009-02-02 01:18:00,1.27340,1.27350,1.27325,1.27350,0.00010,331
2009-02-02 01:19:00,1.27350,1.27350,1.27340,1.27350,0.00010,69
2009-02-02 01:20:00,1.27350,1.27350,1.27280,1.27310,0.00010,356
2009-02-02 01:21:00,1.27310,1.27320,1.27280,1.27290,0.00010,370
2009-02-02 01:22:00,1.27295,1.27300,1.27225,1.27225,0.00005,369
2009-02-02 01:23:00,1.27215,1.27245,1.27200,1.27210,0.00010,400
2009-02-02 01:24:00,1.27205,1.27215,1.27200,1.27205,0.00010,337
2009-02-02 01:25:00,1.27205,1.27225,1.27205,1.27225,0.00010,135
2009-02-02 01:26:00,1.27225,1.27260,1.27210,1.27260,0.00010,246
