DATETIME,OPEN,HIGH,LOW,CLOSED,AV_SPREAD,VOLUME
2010-05-02 21:00:00,1.32974,1.33586,1.32974,1.33528,0.00006,64
2010-05-02 21:01:00,1.33543,1.33581,1.33515,1.33529,0.00012,62
2010-05-02 21:02:00,1.33490,1.33535,1.33455,1.33480,0.00012,77
2010-05-02 21:03:00,1.33505,1.33542,1.33463,1.33466,0.00008,45
2010-05-02 21:04:00,1.33467,1.33491,1.33440,1.33466,0.00014,29
2010-05-02 21:05:00,1.33475,1.33488,1.33450,1.33465,0.00008,24
2010-05-02 21:06:00,1.33479,1.33480,1.33442,1.33466,0.00014,14
2010-05-02 21:07:00,1.33473,1.33485,1.33447,1.33470,0.00014,50
2010-05-02 21:08:00,1.33470,1.33482,1.33430,1.33436,0.00014,83
2010-05-02 21:09:00,1.33431,1.33458,1.33376,1.33394,0.00014,104
2010-05-02 21:10:00,1.33393,1.33423,1.33371,1.33417,0.00016,92
2010-05-02 21:11:00,1.33414,1.33442,1.33365,1.33396,0.00010,53
2010-05-02 21:12:00,1.33387,1.33400,1.33276,1.33317,0.00012,66
2010-05-02 21:13:00,1.33326,1.33353,1.33288,1.33292,0.00006,49
2010-05-02 21:14:00,1.33322,1.33336,1.33305,1.33334,0.00008,39
2010-05-02 21:15:00,1.33319,1.33344,1.33298,1.33325,0.00012,36
2010-05-02 21:16:00,1.33319,1.33330,1.33288,1.33323,0.00010,37
2010-05-02 21:17:00,1.33331,1.33338,1.33313,1.33336,0.00012,24
2010-05-02 21:18:00,1.33350,1.33350,1.33295,1.33304,0.00008,22
2010-05-02 21:19:00,1.33331,1.33335,1.33273,1.33286,0.00008,19
2010-05-02 21:20:00,1.33290,1.33316,1.33286,1.33303,0.00010,17
2010-05-02 21:21:00,1.33291,1.33318,1.33285,1.33310,0.00012,24
2010-05-02 21:22:00,1.33329,1.33329,1.33271,1.33291,0.00012,23
2010-05-02 21:23:00,1.33279,1.33307,1.33277,1.33288,0.00012,24
2010-05-02 21:24:00,1.33291,1.33324,1.33280,1.33310,0.00010,32
2010-05-02 21:25:00,1.33297,1.33319,1.33281,1.33302,0.00014,65
2010-05-02 21:26:00,1.33335,1.33343,1.33286,1.33308,0.00010,41
2010-05-02 21:27:00,1.33304,1.33313,1.33275,1.33290,0.00016,37
2010-05-02 21:28:00,1.33278,1.33297,1.33264,1.33292,0.00012,44
2010-05-02 21:29:00,1.33290,1.33316,1.33275,1.33307,0.00010,45
2010-05-02 21:30:00,1.33295,1.33308,1.33279,1.33289,0.00010,12
2010-05-02 21:31:00,1.33288,1.33303,1.33277,1.33289,0.00014,21
2010-05-02 21:32:00,1.33276,1.33309,1.33270,1.33304,0.00012,67
2010-05-02 21:33:00,1.33282,1.33301,1.33267,1.33278,0.00012,26
2010-05-02 21:34:00,1.33274,1.33280,1.33251,1.33272,0.00012,56
2010-05-02 21:35:00,1.33260,1.33289,1.33235,1.33268,0.00012,73
2010-05-02 21:36:00,1.33248,1.33285,1.33248,1.33274,0.00014,17
2010-05-02 21:37:00,1.33270,1.33285,1.33245,1.33267,0.00012,29
2010-05-02 21:38:00,1.33282,1.33296,1.33271,1.33277,0.00010,31
